15,19,23
15,20,23
15,21,22
15,16,24
13,15,25
14,15,25
15,18,24
15,17,24
5,15,28
6,15,27
9,15,27
12,15,26
1,23,27
5,23,25
8,23,24
6,23,25
14,22,23
9,23,24
16,20,23
17,19,23
13,21,23
19,20,21
17,21,22
12,21,23
18,20,22
16,18,23
13,20,23
14,20,23
14,19,23
16,17,23
12,22,23
4,23,26
18,21,22
14,21,23
17,18,23
13,22,23
19,20,22
16,19,23
16,21,22
18,19,22
17,20,22
16,20,22
17,19,22
3,23,26
1,5,33
1,9,31
1,2,33
1,25,26
1,20,27
1,8,32
1,19,28
3,5,32
4,6,31
2,8,31
2,6,32
2,4,33
5,24,25
13,18,24
14,17,24
9,22,24
4,24,25
12,19,24
8,21,25
6,22,25
13,16,25
9,20,25
9,19,25
8,20,25
12,17,25
12,16,25
2,25,26
9,21,24
12,21,24
14,18,24
12,18,24
6,24,25
13,20,24
13,17,24
13,19,24
14,16,24
14,19,24
12,20,24
16,17,24
8,22,24
9,21,25
12,18,25
13,17,25
14,16,25
8,22,25
5,16,27
5,6,31
4,5,32
5,22,26
5,19,27
5,21,26
3,18,27
8,13,27
9,12,27
4,17,27
2,19,27
3,9,31
4,8,31
2,9,31
3,8,31
3,6,32
3,24,26
6,21,26
3,21,27
2,18,28
6,14,28
3,17,28
4,16,28
8,12,28
6,18,27
9,18,26
13,14,26
4,20,27
8,16,27
8,19,26
2,22,27
2,24,26
8,18,26
6,20,26
12,14,26
9,17,26
4,22,26
7,11,31
7,11,32
7,11,33
7,11,34
10,11,30
10,11,29
10,11,33
10,11,31
8,11,30
1,11,36
3,11,35
5,11,33
6,11,32
9,11,29
4,11,34
11,15,30
11,23,25
9,11,30
11,13,30
11,16,30
11,20,28
11,21,27
11,17,30
11,14,30
11,22,26
11,19,29
11,15,28
11,15,31
11,15,29
11,23,27
11,23,24
11,23,26
4,11,35
5,11,34
8,11,31
6,11,33
2,11,36
5,11,35
11,12,31
6,11,35
11,14,29
9,11,34
11,17,26
11,16,27
11,21,25
11,24,25
11,22,25
11,20,25
11,25,26
11,18,28
8,11,32
11,13,32
9,11,32
11,20,26
11,17,29
11,19,27
11,12,32
11,24,26
11,12,28
11,21,28
11,19,28
11,17,28
11,13,28
11,16,28
9,11,31
6,11,34
3,11,36
11,21,26
11,18,29
11,14,31
11,13,31
11,20,27
11,18,27
11,18,26
11,16,29
11,19,26
8,11,33
11,14,27
11,17,27
11,22,27
11,12,29
7,11,30
10,11,32
5,11,30
11,12,30
6,11,30
11,15,27
1,11,34
1,11,35
3,11,32
4,11,31
2,11,33
2,11,35
5,11,32
5,11,31
11,14,28
4,11,32
11,13,29
3,11,33
2,11,34
6,11,31
4,11,33
3,11,34
8,11,29
11,23,29
11,23,28
11,18,30
11,20,29
11,25,27
11,25,28
11,24,28
11,21,30
11,19,30
11,27,28
11,22,28
11,24,29
11,24,27
11,21,29
11,20,30
11,26,27
11,22,29
11,15,32
11,16,31
11,14,32
9,11,33
11,12,33
8,11,34
11,18,31
11,17,31
11,26,28
7,10,32
7,10,33
7,10,35
7,10,34
7,12,30
3,7,36
5,7,36
4,7,36
7,9,33
7,13,29
7,8,34
7,15,30
7,23,29
7,13,30
7,17,30
7,25,27
7,20,30
7,24,28
7,14,30
7,21,30
7,18,30
7,19,30
7,15,28
7,15,32
7,15,29
7,15,33
7,23,27
7,23,28
7,23,26
7,8,35
7,12,31
6,7,36
7,14,29
7,9,34
7,19,28
7,9,35
7,21,26
7,16,31
7,18,29
7,14,33
7,13,34
7,20,27
7,25,28
7,24,25
7,25,26
7,22,28
7,24,26
7,12,32
7,21,29
7,19,31
7,17,32
7,13,32
7,16,32
7,16,28
7,21,28
7,20,28
7,17,28
7,24,27
7,13,31
7,21,27
7,18,31
7,14,31
7,17,31
7,22,29
7,18,27
7,20,29
7,22,27
7,12,33
7,16,29
7,26,27
7,22,26
7,19,29
9,10,30
1,10,36
4,10,35
5,10,34
8,10,31
6,10,33
2,10,36
10,15,30
10,23,26
10,14,30
10,24,25
10,17,30
10,21,28
10,18,30
10,16,30
10,20,29
10,22,27
10,12,30
10,15,29
10,15,31
10,15,27
10,23,25
10,23,27
5,10,35
8,10,32
10,12,28
9,10,31
6,10,34
3,10,36
10,12,32
10,16,28
6,10,35
10,13,31
10,18,26
10,17,27
10,22,25
10,25,26
10,21,25
10,19,28
9,10,32
10,21,26
10,16,31
10,18,29
10,14,32
10,13,32
10,20,27
10,24,27
10,13,28
10,20,28
10,18,28
10,14,28
10,17,28
10,22,28
10,24,26
8,10,33
4,10,36
10,12,29
10,21,27
10,14,31
10,22,26
10,19,29
10,18,27
9,10,33
10,20,26
10,17,29
10,19,27
10,12,33
10,13,29
10,16,29
10,19,26
8,10,34
4,15,30
1,18,30
5,14,30
6,13,30
2,17,30
3,16,30
1,15,33
5,15,29
2,15,32
3,15,31
1,9,36
1,13,35
1,16,32
1,17,31
1,14,34
1,19,29
4,6,36
2,8,36
5,9,35
6,8,35
2,12,35
5,12,32
5,6,36
5,13,31
4,13,32
3,14,32
8,9,32
2,9,36
3,8,36
6,12,31
4,14,31
2,16,31
2,18,29
3,13,33
2,14,33
4,12,33
6,14,29
6,9,34
2,13,34
3,9,36
3,17,29
4,16,29
4,8,36
3,12,34
8,12,29
5,15,30
9,15,30
15,19,25
12,15,30
15,16,28
15,20,24
6,15,30
13,15,30
15,18,26
15,17,27
1,23,30
5,23,30
4,23,30
8,23,28
12,23,24
3,23,30
9,23,27
2,23,30
1,19,30
1,25,30
1,26,30
1,24,30
1,20,30
1,21,30
1,27,30
2,18,30
6,14,30
3,17,30
4,16,30
8,12,30
5,19,30
3,21,30
6,18,30
4,20,30
8,16,30
2,22,30
5,25,29
2,25,30
6,25,28
13,21,25
3,25,30
16,18,25
14,20,25
8,25,26
12,22,25
5,22,30
5,26,28
5,16,30
5,21,30
5,20,30
5,17,30
3,24,30
6,21,30
9,18,30
13,14,30
8,19,30
13,18,28
14,17,28
9,22,28
4,27,28
12,19,28
2,28,29
14,21,24
4,24,30
17,18,24
2,24,30
6,24,29
13,22,24
9,24,26
16,19,24
8,24,27
3,18,30
8,13,30
9,12,30
4,17,30
2,19,30
9,21,29
4,21,30
12,21,26
6,22,30
9,19,30
8,20,30
12,16,30
2,26,30
8,18,30
14,18,27
4,18,30
12,18,29
6,20,30
12,14,30
9,17,30
4,22,30
6,16,30
6,26,27
6,19,30
9,13,30
13,20,26
13,17,29
13,19,27
12,13,30
14,16,29
14,19,26
8,14,30
9,16,30
12,20,27
2,20,30
16,17,26
8,17,30
4,26,29
3,27,29
3,19,30
3,22,30
8,22,29
15,23,25
15,23,24
15,22,23
1,15,34
1,15,35
3,15,32
4,15,31
2,15,33
6,15,29
5,15,34
8,15,31
6,15,33
13,15,26
12,15,27
2,15,35
15,17,25
15,21,25
15,18,25
15,16,25
15,20,25
15,22,25
5,15,32
5,15,31
14,15,28
4,15,32
9,15,32
13,15,29
15,16,26
8,15,32
15,22,24
8,15,28
13,15,28
9,15,28
15,20,26
15,17,28
15,19,27
12,15,28
15,21,24
15,19,24
3,15,33
2,15,34
15,21,26
6,15,31
14,15,29
9,15,31
15,17,26
15,16,27
15,18,27
14,15,27
4,15,33
12,15,29
13,15,27
14,15,26
15,19,26
3,15,34
8,15,29
1,23,32
1,23,28
1,23,31
5,23,26
3,23,28
4,23,27
2,23,29
9,23,25
13,23,25
17,23,24
20,21,23
8,23,25
14,23,25
12,23,25
19,22,23
5,23,29
5,23,28
5,23,27
6,23,28
3,23,31
8,23,26
14,23,24
17,21,23
18,20,23
9,23,28
16,22,23
4,23,28
12,23,26
13,23,24
20,22,23
16,23,24
18,21,23
16,21,23
19,21,23
2,23,31
6,23,29
9,23,26
8,23,27
18,22,23
18,19,23
6,23,27
4,23,29
6,23,26
13,23,26
17,20,23
19,20,23
17,22,23
2,23,27
3,23,29
1,14,35
1,17,32
1,21,28
1,18,31
1,16,33
1,20,29
1,12,36
1,25,28
1,21,32
1,24,29
1,22,31
1,20,33
1,16,35
1,26,27
1,19,34
1,25,31
1,25,29
1,18,32
1,27,29
1,19,32
1,22,32
1,22,28
1,28,29
1,27,28
1,26,28
1,24,31
1,24,27
1,21,29
1,19,31
1,17,33
1,13,36
1,16,34
1,21,33
1,20,31
1,18,33
1,26,29
1,17,34
1,22,29
6,9,35
2,13,35
3,12,35
5,13,32
5,17,28
5,14,31
5,12,33
5,16,29
5,8,36
6,12,32
4,14,32
2,16,32
4,18,28
6,16,28
9,13,28
8,14,28
2,20,28
3,19,28
6,13,31
2,17,31
3,16,31
3,18,29
4,13,33
3,14,33
8,9,33
3,13,34
8,13,29
2,14,34
4,9,36
9,12,29
4,17,29
4,12,34
2,19,29
3,25,26
2,25,27
5,17,32
5,21,28
5,18,31
5,16,33
5,20,29
5,22,27
5,12,35
4,18,32
6,16,32
9,13,32
8,14,32
2,20,32
3,19,32
2,24,28
8,18,28
6,20,28
12,14,28
9,17,28
4,22,28
4,24,26
3,24,27
3,13,35
2,14,35
4,12,35
2,21,31
6,21,27
4,21,29
6,17,31
9,14,31
3,20,31
4,19,31
3,18,33
9,18,27
2,18,34
8,13,33
9,12,33
4,17,33
2,19,33
6,14,34
6,22,26
6,19,29
13,14,27
4,13,35
12,13,29
3,14,35
9,16,29
9,19,26
8,9,35
8,20,26
3,17,34
8,17,29
4,16,34
12,16,26
8,19,27
3,22,29
8,12,34
5,25,27
5,25,28
5,25,26
4,25,28
8,24,25
14,18,25
6,25,26
13,19,25
12,20,25
3,25,29
12,24,25
3,25,28
14,22,25
9,25,27
16,20,25
17,19,25
2,25,28
19,21,24
9,24,25
18,22,24
13,24,25
14,24,25
12,21,25
14,21,25
17,21,25
16,21,25
6,25,27
13,20,25
14,19,25
16,17,25
4,25,29
13,18,25
18,20,25
17,18,25
18,19,25
14,17,25
9,22,25
4,25,27
12,19,25
2,25,29
13,22,25
9,25,26
17,20,25
16,22,25
16,19,25
4,25,26
3,25,27
8,25,27
5,24,28
5,14,32
5,21,31
5,18,32
5,19,32
5,18,28
5,27,28
5,19,28
5,22,28
5,24,29
5,24,27
5,24,26
5,13,33
5,9,36
5,17,29
5,12,34
5,21,29
5,20,31
5,16,31
5,26,27
5,19,31
5,18,29
5,14,33
5,17,33
5,22,29
5,13,34
5,20,27
8,21,28
13,16,28
9,20,28
12,17,28
3,26,28
2,27,28
2,24,31
6,24,27
4,24,29
6,13,32
2,17,32
3,16,32
3,21,32
9,21,27
2,21,32
8,18,31
6,20,31
12,14,31
9,17,31
4,22,31
6,18,32
13,18,26
12,18,27
2,18,32
4,20,32
8,16,32
2,22,32
6,14,32
6,17,32
6,22,29
13,17,27
9,14,32
14,17,26
14,16,27
9,22,26
9,19,29
3,20,32
8,20,29
3,17,32
4,16,32
12,16,29
4,26,27
4,19,32
12,19,26
2,26,29
8,22,27
8,12,32
16,21,24
6,24,28
18,19,24
4,24,28
17,20,24
3,24,28
8,24,28
2,21,28
6,17,28
9,14,28
3,20,28
4,19,28
9,21,28
6,21,28
13,21,27
14,21,26
3,21,28
12,18,28
13,17,28
14,16,28
4,26,28
3,27,28
8,22,28
6,18,28
14,18,28
9,18,28
17,18,26
16,18,27
6,22,28
9,19,28
8,20,28
12,16,28
2,26,28
6,26,28
13,14,28
13,22,26
13,19,28
14,20,27
4,20,28
12,20,28
16,19,26
8,16,28
8,26,27
12,22,27
2,22,28
8,19,28
13,21,24
18,21,24
17,21,24
16,18,24
14,20,24
8,24,26
12,22,24
18,20,24
6,24,26
3,24,29
14,22,24
9,24,27
16,20,24
19,20,24
17,22,24
17,19,24
16,22,24
4,24,27
12,24,26
2,24,29
2,18,31
6,14,31
3,17,31
4,16,31
8,12,31
4,18,29
6,12,33
4,14,33
2,16,33
6,16,29
6,8,36
9,13,29
4,13,34
3,14,34
8,14,29
8,9,34
2,20,29
2,12,36
3,19,29
4,21,31
3,21,31
8,21,29
6,21,29
9,21,26
8,21,27
13,21,26
20,21,22
4,21,27
8,21,26
12,21,27
19,21,22
2,21,29
6,18,31
13,18,27
14,18,26
3,18,31
6,19,31
12,13,31
9,16,31
8,17,31
3,22,31
13,16,29
13,19,26
8,13,31
14,17,27
9,20,29
9,22,27
9,12,31
4,20,31
12,20,26
4,17,31
12,17,29
8,16,31
3,26,29
12,19,27
2,27,29
2,19,31
2,22,31
9,18,29
4,18,33
12,18,26
16,18,26
8,18,29
6,13,33
6,16,33
13,14,29
9,13,33
13,17,26
13,16,27
14,16,26
8,14,33
9,20,27
2,20,33
12,17,27
2,17,33
3,16,33
3,26,27
8,22,26
3,19,33
8,19,29
6,20,29
6,17,29
6,19,27
6,22,27
6,12,34
13,20,27
13,16,26
12,13,27
9,14,29
14,20,26
4,14,34
14,22,26
14,19,27
12,14,29
9,20,26
9,17,29
9,16,27
9,19,27
16,20,26
8,20,27
3,20,29
16,17,27
17,19,26
12,17,26
8,17,27
12,16,27
2,16,34
4,19,29
4,22,29
2,26,27
12,22,26
3,22,27
7,10,30
7,10,31
7,9,30
7,16,30
7,15,31
1,7,38
4,7,35
5,7,34
7,8,31
6,7,33
2,7,37
5,7,35
6,7,35
7,18,28
7,8,32
7,9,32
7,17,29
7,19,27
7,9,31
6,7,34
3,7,37
7,8,33
7,12,29
7,23,30
7,24,29
7,22,30
7,25,30
7,25,29
7,27,29
7,28,29
7,27,28
7,26,28
7,24,30
7,26,29
7,14,32
4,7,37
7,20,31
7,18,32
7,13,33
7,16,33
7,12,34
7,21,31
7,22,31
7,19,32
6,10,30
10,13,30
8,10,30
10,15,28
1,10,35
5,10,31
4,10,32
3,10,33
2,10,34
2,10,35
3,10,35
5,10,32
5,10,33
10,12,31
6,10,32
10,14,29
10,16,27
6,10,31
4,10,33
3,10,34
9,10,29
4,10,34
10,23,28
10,23,29
10,21,29
10,19,30
10,25,28
10,25,29
10,25,27
10,24,29
10,22,30
10,20,30
10,26,27
10,24,28
10,26,28
10,21,30
10,22,29
10,15,32
1,10,37
10,17,31
10,13,33
9,10,34
10,18,31
10,19,31
10,16,32
10,27,28
1,15,30
8,15,30
2,15,30
3,15,30
1,22,30
1,16,30
1,17,30
3,13,30
2,14,30
4,12,30
5,18,30
5,12,30
5,13,30
2,21,30
6,17,30
9,14,30
3,20,30
4,19,30
4,13,30
3,14,30
8,9,30
6,12,30
4,14,30
2,16,30
1,15,32
1,15,31
9,15,29
2,15,31
4,15,29
1,23,29
2,23,28
3,23,27
1,13,32
1,14,31
1,12,33
1,8,37
1,12,35
1,25,27
1,24,28
1,14,32
1,21,31
1,13,33
1,9,37
1,12,34
1,16,31
1,18,29
1,14,33
1,13,34
5,6,35
2,9,35
3,8,35
5,9,32
3,5,38
5,8,33
4,5,37
6,8,32
2,12,32
2,6,38
6,9,31
2,13,31
3,12,31
4,9,33
3,6,37
3,9,34
4,8,34
5,8,35
3,9,35
4,8,35
4,9,35
5,20,28
5,21,27
5,17,31
5,19,29
5,9,33
5,8,34
5,12,31
5,14,29
5,9,34
4,21,28
6,19,28
12,13,28
9,16,28
8,17,28
3,22,28
2,24,27
6,9,32
2,13,32
3,12,32
3,21,29
4,18,31
6,16,31
9,13,31
8,14,31
2,20,31
3,19,31
6,18,29
8,18,27
6,20,27
3,13,32
12,14,27
2,14,32
9,17,27
4,20,29
8,16,29
4,22,27
4,12,32
2,22,29
3,13,31
2,14,31
4,12,31
6,8,33
2,12,33
4,6,37
4,9,34
2,8,37
4,13,31
3,14,31
8,9,31
6,9,33
2,13,33
3,12,33
6,13,29
6,8,34
2,17,29
3,16,29
2,12,34
15,23,28
15,23,26
14,15,30
15,16,29
15,25,27
15,24,25
15,25,26
15,20,28
15,21,27
15,17,30
15,22,26
15,19,29
15,21,28
15,18,28
15,19,28
15,24,27
15,16,30
15,20,29
15,22,27
15,18,29
15,20,27
15,17,29
6,23,30
8,23,29
19,23,25
21,23,25
16,23,25
18,23,25
20,23,25
12,23,28
9,23,30
13,23,27
14,23,26
20,23,24
13,23,28
18,23,26
17,23,27
21,23,24
22,23,24
19,23,24
21,22,23
8,23,30
14,23,27
12,23,29
12,23,27
9,23,29
17,23,26
16,23,27
19,23,26
1,28,30
1,29,30
4,25,30
6,25,29
5,24,30
5,26,29
3,28,29
8,21,30
13,16,30
9,20,30
12,17,30
3,26,30
2,27,30
13,18,29
14,17,29
9,22,29
4,27,29
12,19,29
5,25,30
9,25,29
12,25,26
18,24,25
9,25,28
13,25,28
20,22,25
16,25,26
8,25,28
20,24,25
17,24,25
19,24,25
18,21,25
20,21,25
21,22,25
6,25,30
13,25,26
19,20,25
17,22,25
12,25,27
8,25,29
14,25,27
17,25,26
19,22,25
5,27,30
5,28,29
5,26,30
5,27,29
14,21,28
4,28,30
17,18,28
2,28,30
6,28,29
13,22,28
9,26,28
16,19,28
8,27,28
8,24,30
6,24,30
13,24,26
12,24,27
9,21,30
13,21,29
16,21,26
14,18,30
6,26,30
13,19,30
12,20,30
3,29,30
12,18,30
16,18,29
18,19,26
13,17,30
14,16,30
4,26,30
3,27,30
8,22,30
14,20,29
14,22,27
17,20,26
16,20,27
17,19,27
8,26,29
12,22,29
21,22,24
12,24,28
14,24,28
9,24,28
17,24,26
16,24,27
13,21,28
20,21,26
17,21,28
19,21,27
12,21,28
3,28,30
14,22,28
9,27,28
16,20,28
17,19,28
16,18,28
18,20,28
18,22,27
14,20,28
8,26,28
12,22,28
6,27,28
13,20,28
14,26,27
14,19,28
16,17,28
16,22,28
4,28,29
12,26,28
19,22,26
13,24,27
14,24,26
18,24,26
9,24,29
20,22,24
16,24,26
8,24,29
14,21,29
17,21,26
16,21,27
18,21,27
14,21,27
12,21,29
19,21,26
13,18,30
18,20,26
17,18,29
18,19,27
14,17,30
9,22,30
4,27,30
12,19,30
2,29,30
13,22,29
9,26,29
17,20,27
16,22,26
16,19,29
8,27,29
17,18,27
14,18,29
18,22,26
6,27,29
13,20,29
13,22,27
14,19,29
9,26,27
16,17,29
16,19,27
6,26,29
13,26,27
13,19,29
20,22,26
19,20,27
12,20,29
17,22,27
15,23,27
6,15,32
5,15,33
12,15,31
8,15,33
4,15,34
15,24,26
14,15,31
13,15,31
15,22,28
15,26,27
18,23,24
4,23,31
2,23,32
17,23,25
22,23,25
23,24,25
5,23,31
16,23,26
6,23,31
3,23,32
21,23,26
14,23,28
18,23,27
20,23,26
1,20,32
1,24,32
1,26,31
1,18,34
1,19,33
1,22,33
1,25,32
1,28,31
1,27,31
5,16,32
5,6,37
3,18,32
8,13,32
9,12,32
4,17,32
2,19,32
2,9,37
3,8,37
2,25,31
20,21,24
19,22,24
5,22,31
5,20,32
5,18,33
5,14,34
3,24,31
6,21,31
4,21,32
9,18,31
13,14,31
8,19,31
6,19,32
12,13,32
9,16,32
8,17,32
3,22,32
2,21,33
2,18,33
6,14,33
6,17,33
9,14,33
3,20,33
3,17,33
4,16,33
4,19,33
8,12,33
6,13,34
2,17,34
3,16,34
16,24,25
19,21,25
18,22,25
13,25,27
14,25,26
4,25,31
3,25,31
21,24,25
22,24,25
12,25,28
16,25,27
19,25,26
18,25,26
5,24,31
5,21,32
14,24,27
18,21,26
17,21,27
18,20,27
19,20,26
17,22,26
16,22,27
12,26,27
4,24,31
2,24,32
8,21,31
13,16,31
9,20,31
12,17,31
3,26,31
2,27,31
6,22,31
9,19,31
8,20,31
12,16,31
2,26,31
8,18,32
6,20,32
12,14,32
9,17,32
4,22,32
13,24,28
20,24,26
17,24,27
16,21,28
20,21,27
18,19,28
17,20,28
19,22,27
19,24,26
21,22,26
7,11,36
10,11,35
10,11,36
6,11,36
8,11,36
11,23,30
11,24,30
11,22,30
11,26,29
11,15,33
11,13,33
9,11,36
11,12,34
11,18,32
11,12,35
11,19,31
11,17,33
11,13,35
11,16,34
11,25,29
11,22,31
11,20,32
11,16,32
11,19,32
11,14,33
11,13,34
11,21,31
11,20,31
11,18,33
11,14,34
7,11,35
7,11,37
10,11,34
5,11,37
4,11,38
8,11,35
9,11,35
6,11,37
11,25,30
11,27,29
11,28,30
11,26,30
11,28,29
11,27,30
11,15,34
11,23,31
11,17,32
11,21,32
11,16,33
11,19,33
11,25,31
11,24,31
11,22,32
7,10,36
7,15,34
7,14,35
7,12,36
7,27,30
7,28,30
7,26,30
7,15,35
7,23,31
7,23,32
7,17,33
7,13,36
7,16,34
7,22,32
7,16,35
7,21,33
7,20,34
7,17,35
7,25,31
7,24,32
7,26,31
7,20,32
7,24,31
7,18,33
7,14,36
7,17,34
7,18,34
7,19,33
7,22,33
8,10,36
9,10,36
10,12,34
10,23,30
10,25,30
10,24,30
10,27,29
10,15,33
10,15,34
10,23,31
10,12,35
10,14,33
10,13,34
10,19,32
10,13,35
10,20,31
10,18,33
10,14,35
10,17,34
10,21,32
10,20,32
10,17,32
10,14,34
10,21,31
10,22,31
10,26,29
10,16,33
10,19,33
2,15,36
6,15,35
3,15,36
4,15,36
1,16,36
1,20,35
1,17,36
1,21,34
1,18,36
5,12,36
4,13,36
3,14,36
8,9,36
5,16,35
3,18,35
8,13,35
9,12,35
4,17,35
2,19,35
5,13,36
5,14,36
5,17,34
6,12,36
4,14,36
2,16,36
4,18,34
6,13,36
6,16,34
9,13,34
8,14,34
2,20,34
2,17,36
3,16,36
3,19,34
15,19,30
15,20,30
15,18,30
15,22,29
12,23,30
14,23,29
1,30,32
1,30,31
9,25,30
8,25,30
12,25,29
5,29,30
5,28,30
6,28,30
13,21,30
3,30,31
16,18,30
14,20,30
8,26,30
12,22,30
9,28,29
9,24,30
13,24,29
14,21,30
12,21,30
16,21,29
17,18,30
2,30,31
6,29,30
13,22,30
9,26,30
16,19,30
8,27,30
18,19,29
6,27,30
13,20,30
14,19,30
16,17,30
4,29,30
17,20,29
5,15,36
9,15,33
8,15,34
14,15,32
8,15,35
13,15,33
9,15,35
12,15,34
15,18,31
15,16,32
12,15,32
15,24,28
6,15,36
9,15,34
15,21,29
15,17,31
15,16,31
14,15,33
1,23,33
1,23,35
1,23,34
5,23,33
6,23,32
4,23,34
8,23,32
4,23,32
16,23,28
2,23,33
9,23,31
13,23,29
8,23,31
6,23,33
3,23,33
2,23,34
1,21,35
1,19,36
1,22,34
1,28,32
1,22,35
1,29,31
1,27,33
1,26,34
1,25,33
1,26,32
1,29,32
1,28,33
1,24,33
1,24,34
1,20,36
5,17,35
4,18,35
6,16,35
9,13,35
8,14,35
2,20,35
3,19,35
5,18,34
5,19,33
3,21,33
2,21,34
6,18,33
2,18,36
4,20,33
8,16,33
2,22,33
6,14,36
6,17,34
9,14,34
3,20,34
3,17,36
4,16,36
4,19,34
8,12,36
5,25,31
4,25,32
3,25,33
2,25,34
5,24,32
5,18,35
5,19,35
5,22,34
8,21,32
13,16,32
9,20,32
12,17,32
3,26,32
2,27,32
2,28,31
6,24,31
4,24,33
3,24,34
2,21,35
6,17,35
9,14,35
3,20,35
4,19,35
9,21,31
6,21,34
3,21,35
12,18,31
13,17,31
14,16,31
4,26,31
3,27,31
8,22,31
6,18,35
9,18,34
6,22,33
9,19,33
8,20,33
12,16,33
2,26,33
13,14,34
4,20,35
8,16,35
2,22,35
8,19,34
5,25,32
8,25,31
6,25,32
2,25,32
14,25,28
6,25,31
4,25,33
5,28,31
5,26,32
5,22,32
5,24,33
5,20,33
5,16,36
5,19,34
5,21,33
5,27,31
5,26,31
5,20,34
3,28,32
2,28,32
9,24,31
6,24,32
3,24,32
12,21,31
6,21,32
9,21,32
6,27,31
13,20,31
14,19,31
16,17,31
4,29,31
13,18,32
9,18,32
12,18,32
14,17,32
9,22,32
4,27,32
12,19,32
2,29,32
13,14,32
13,17,32
14,16,32
4,26,32
3,27,32
8,19,32
8,22,32
18,21,28
4,28,31
3,28,31
8,28,29
13,26,28
19,20,28
17,22,28
12,27,28
8,24,31
12,24,29
2,24,33
4,21,33
3,21,34
6,18,34
3,18,36
6,19,33
12,13,33
9,16,33
8,17,33
3,22,33
8,13,36
9,12,36
4,20,34
4,17,36
8,16,34
2,19,36
2,22,34
8,21,33
4,21,34
14,18,31
13,18,31
6,26,31
13,19,31
12,20,31
3,29,31
14,17,31
14,22,29
9,27,29
9,22,31
16,20,29
17,19,29
4,27,31
12,19,31
2,29,31
8,18,33
6,20,33
13,16,33
12,14,33
9,20,33
9,17,33
12,17,33
4,22,33
3,26,33
2,27,33
6,19,34
12,13,34
9,16,34
8,17,34
3,22,34
7,10,37
7,8,38
7,9,37
7,12,35
7,13,35
7,14,34
7,29,30
7,23,33
7,21,32
7,25,32
7,27,31
7,20,33
7,19,34
7,28,31
7,29,31
7,26,32
8,10,35
5,10,38
6,10,37
9,10,35
10,28,29
10,26,30
10,29,30
10,27,30
10,28,30
10,23,32
10,18,32
8,10,37
10,24,31
10,22,32
10,20,33
10,17,33
10,16,34
10,25,31
10,26,31
1,15,37
3,15,35
5,15,35
4,15,35
2,15,37
6,15,34
1,17,35
1,14,38
1,18,35
1,19,35
1,16,37
1,20,34
5,13,35
6,12,35
4,14,35
2,16,35
6,9,38
2,13,38
3,12,38
3,13,37
2,14,37
4,12,37
5,14,35
6,13,35
2,17,35
3,16,35
2,18,35
6,14,35
3,17,35
4,16,35
8,12,35
5,12,37
5,16,34
4,13,37
3,14,37
8,9,37
3,18,34
8,13,34
9,12,34
4,17,34
2,19,34
15,23,29
15,23,30
15,21,30
15,25,28
15,25,29
15,27,28
15,24,30
15,22,30
15,26,29
15,26,28
15,24,29
15,27,29
13,23,30
23,25,26
19,23,28
16,23,30
18,23,29
14,23,30
20,23,27
23,24,27
20,23,28
18,23,28
17,23,28
22,23,28
23,24,26
21,23,27
22,23,26
19,23,29
17,23,29
19,23,27
16,23,29
13,25,29
4,30,31
2,30,32
8,28,30
12,24,30
14,24,29
17,21,29
14,22,30
9,27,30
16,20,30
17,19,30
18,20,29
16,22,29
12,26,29
17,25,28
14,25,30
18,25,27
12,25,30
16,25,29
18,25,28
16,25,28
20,25,28
22,25,27
24,25,26
21,25,27
13,25,30
20,25,26
17,25,29
19,25,27
17,25,27
14,25,29
22,25,26
5,30,31
18,24,28
9,28,30
13,28,29
20,22,28
16,26,28
13,24,30
17,24,29
19,24,27
18,21,30
16,21,30
20,21,29
21,22,27
6,30,31
13,26,30
19,20,30
17,22,30
12,27,30
18,19,30
17,20,30
3,30,32
8,29,30
14,27,29
17,26,27
19,22,29
21,24,28
19,24,28
17,24,28
16,24,28
21,22,28
20,21,28
21,26,27
19,21,28
14,28,29
17,26,28
16,27,28
18,27,28
18,22,28
14,27,28
12,28,29
19,22,28
13,27,28
14,26,28
19,26,28
21,24,26
18,24,29
14,24,30
20,24,27
18,24,27
16,24,29
22,24,27
17,21,30
18,21,29
19,21,29
18,20,30
18,26,27
9,29,30
16,22,30
12,26,30
20,22,29
16,26,29
18,22,29
13,27,29
14,26,29
20,22,27
16,26,27
13,26,29
20,26,27
19,20,29
17,22,29
12,27,29
13,15,32
3,15,37
15,19,31
15,17,32
12,15,33
15,21,31
15,20,31
15,18,32
5,23,32
9,23,32
4,23,33
3,23,34
23,25,27
22,23,27
13,23,31
12,23,31
21,23,28
1,27,32
1,17,37
1,25,34
1,31,32
1,26,33
1,29,33
3,25,32
5,13,37
4,24,32
6,22,32
9,19,32
8,20,32
12,16,32
2,26,32
6,12,37
4,14,37
2,16,37
5,25,33
9,25,31
2,25,33
5,29,31
5,27,32
5,21,34
5,22,33
6,28,31
4,28,32
8,24,32
13,21,31
16,18,31
14,20,31
8,26,31
12,22,31
14,18,32
6,26,32
13,19,32
12,20,32
3,29,32
2,28,33
6,24,33
3,24,33
2,24,34
6,21,33
9,21,33
9,18,33
12,18,33
8,18,34
13,14,33
13,17,33
14,16,33
4,26,33
3,27,33
8,19,33
8,22,33
6,20,34
12,14,34
9,17,34
4,22,34
21,25,26
20,25,27
8,25,32
